20150912,Tampa Bay,187,Wreckingballs,83
20151003,Oklahoma Men's,177,Tulsa Derby Militia,193
20151003,Death Quads,191,Mean Mountain,165
20151003,Bruise Brothers,150,Cap City Hooligans,121
20151010,Ground Control,243,Big O,239
20151010,Ground Control,91,Kornstalkers,251
20151017,St. Louis GateKeepers,229,Bridgetown,85
20151017,Your Mom,252,Misfits,118
20151017,Southern Discomfort,128,Shock Exchange,133
20151017,Bridgetown,316,Twin Cities Terrors,33
20151017,Texas Men's,200,Puget Sound,113
20151017,Misfits,209,Aftershocks,181
20151018,St. Louis GateKeepers,188,Your Mom,121
20151018,St. Louis GateKeepers,153,Shock Exchange,105
20151018,Your Mom,219,Texas Men's,186
20151018,Southern Discomfort,93,Puget Sound,202
20151018,Texas Men's,176,Shock Exchange,170
20151018,Aftershocks,151,Twin Cities Terrors,185
20151114,Kornstalkers,168,Rock City Riot,117
20151121,Vancouver Murder,242,Reservoir Dogs,181
20151121,Reservoir Dogs,207,Lane County,190
20151122,Vancouver Murder,187,Lane County,129
20160128,Quad Guards,159,Panam,162
20160227,Texas Men's,395,Austin Anarchy,32
20160227,Tyne & Fear,284,Barrow,96
20160227,Rolling Thunder,104,Silures,191
20160227,Manchester (Men's),196,Barrow,125
20160305,Mass Maelstrom,470,Casco Bay,21
20160305,Twin Cities Terrors,217,Rock City Riot,85
20160319,Texas Men's,633,Rattleskates,27
20160319,Philly Hooligans,237,Collision,131
20160319,Mont Royals,296,Collision,95
20160319,Blitzdkrieg,247,Bruise Brothers,142
20160320,Philly Hooligans,138,Mont Royals,206
20160320,Race City,252,Battering Rams,116
20160320,Austin Anarchy,224,Rattleskates,145
20160326,Kornstalkers,213,Big O,100
20160326,Inhuman,356,Brollers,55
20160402,Lane County,179,Salem Men's,145
20160409,Southern Discomfort,263,Rolling Thunder,41
20160409,Silures,110,Manchester (Men's),157
20160409,Kornstalkers,119,Twin Cities Terrors,179
20160416,Mont Royals,208,Toronto Men's,126
20160416,Kornstalkers,183,Rock City Riot,119
20160416,Battering Rams,327,Cap City Hooligans,104
20160416,Austin Anarchy,232,Oklahoma Men's,108
20160428,Bridgetown,245,Aftershocks,82
20160429,St. Louis GateKeepers,240,Puget Sound,75
